3
2000 1150 1725
-0.0176082 0.0261507 0.100956 
-0.0384731 0.100058 -0.0320422 
0.0125211 0.0489745 0.0345382 
-0.091527 0.0331056 -0.0432264 
-0.012573 0.0225593 0.000500011 
-0.06768 0.0406632 -0.0439627 
-0.0339633 0.044389 0.0772887 
-0.12715 0.08171150000000001 0.0285794 
-0.072869 0.0121844 -0.0172289 
0.0461394 0.0152993 0.0800294 
-0.115425 0.0281988 0.0252906 
-0.0319672 0.00217952 0.000500016 
-0.127682 0.0723993 0.0255816 
-0.108278 0.0159005 0.00628179 
-0.0460682 0.0748988 0.041266 
-0.0588159  0.121 0.025412 
0.0229237 -0.0466112 0.0816191 
0.0366742 -0.0196295 0.09432219999999999 
-0.0600837  0.121 0.0425258 
-0.0320873 0.0212902 0.09529269999999999 
-0.0240481 -0.0408746 0.000500011 
-0.0410738  0.121 -0.0135745 
-0.0237871 -0.0488992 0.069757 
0.024731 0.0118632 0.103629 
-0.0690796 0.0213287 -0.0326705 
-0.0500106 0.115879 0.0443241 
0.0370199 0.0376135 0.0059179 
-0.023802 -0.0226048 0.102506 
0.0213001 -0.00313942 0.000500005 
0.0056109 -0.0551608 0.0658036 
-0.0293524 0.0916522 -0.00897469 
0.0116914 0.029492 0.100024 
-0.0554696 0.0381687 -0.0370017 
-0.036747 -0.0326062 0.08856029999999999 
-0.0252588 -0.0465315 0.07683570000000001 
-0.0560328 -0.011375 0.0265389 
-0.0383574 0.019375 0.000500009 
-0.07082919999999999 0.09291679999999999 0.0527291 
0.0496713 -0.0133334 0.07493279999999999 
-0.0637619  0.121 0.0181849 
-0.0319052 0.0170746 0.100213 
-0.113524 0.0287909 -0.028155 
-0.0916213 0.046655 0.0467799 
-0.0160251 0.0537796 0.0385421 
0.0055384 -0.0187351 0.108659 
0.0474554 -0.0306392 0.00809796 
-0.0329087 0.0708558 -0.0147271 
-0.0354378 -0.0378979 0.062779 
-0.0403597 -0.0401245 0.0113524 
-0.0524285 -0.0199846 0.0307084 
-0.0660776 0.096044 0.0516553 
-0.0152065 0.0138936 0.10658 
-0.112758 0.0844143 0.0438566 
-0.0234991 0.0499858 0.0750001 
-0.0572472 0.108894 -0.0486747 
-0.0450693  0.121 0.0390473 
0.019182 -0.000273231 0.107844 
-0.0245697 -0.0472538 0.0574693 
0.0438665 0.01417 0.076734 
-0.0190022 0.0274816 0.100942 
0.0510162 -0.0139909 0.0462264 
-0.053927 -0.0159728 0.0407254 
-0.0286215 0.0505695 0.0480917 
0.0546181 -0.00171919 0.0174516 
0.000971669 0.0403484 0.08937920000000001 
-0.101114 0.0131749 -0.00763712 
